id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
709095239,ZASPAJAN5L7C92520,22000,Alfa Romeo,Stelvio,2020,41067.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,White,Unavail,8-Speed Automatic,Not available
709492481,ZASPAJAN6L7C95684,22589,Alfa Romeo,Stelvio,2020,32044.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,White,Unavail,8-Speed Automatic,Not available
707688559,ZARFAMAN4L7638326,22639,Alfa Romeo,Giulia,2020,32152.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Unavail,8-Speed Automatic,Not available
709184511,ZASPAJAN2M7D00204,22688,Alfa Romeo,Stelvio,2021,28755.0,Gasoline,[{'name': 'Active Assist 1 Package'}],2 Wheel Drive - Rear,4-Cylinder Turbo,White,Unavail,8-Speed Automatic,Sprint
709094280,ZASPAKBN0L7C75791,22769,Alfa Romeo,Stelvio,2020,46047.0,Gasoline,"[{'name': 'Active Driver Assist Package TI Lusso'}, {'name': 'Quick Order Package 22X Lusso'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,8-Speed Automatic,Ti Lusso
709421776,ZASPAJAN3M7D07758,22800,Alfa Romeo,Stelvio,2021,53111.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,White,Unavail,8-Speed Automatic,Sprint
709445304,ZASPAJAN1M7D03353,22986,Alfa Romeo,Stelvio,2021,19179.0,Gasoline,[{'name': 'Active Assist 1 Package'}],2 Wheel Drive - Rear,4-Cylinder Turbo,Gray,Red,8-Speed Automatic,Sprint
709289248,ZASPAJAN3L7C94668,22989,Alfa Romeo,Stelvio,2020,36197.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Unavail,8-Speed Automatic,Not available
709367945,ZASFAKBN6J7B65322,22990,Alfa Romeo,Stelvio,2018,40107.0,Gasoline,"[{'name': 'Driver Assist Dynamic Plus Package'}, {'name': 'Driver Assistance Static Package'}]",All Wheel Drive,4-Cylinder Turbo,Gray,Black,8-Speed Automatic,Ti
709338151,ZARFANAN8K7603227,23000,Alfa Romeo,Giulia,2019,26718.0,Gasoline,"[{'name': '8.8"" Radio W/Siriusxm Pto Package'}, {'name': 'Cold Weather Package'}, {'name': 'Driver Assist Static w/Front Sensors Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Unavail,8-Speed Automatic,AWD
709492557,ZASPAKBN9L7C90788,23189,Alfa Romeo,Stelvio,2020,49380.0,Gasoline,[{'name': 'Active Blind Spot Package'}],All Wheel Drive,4-Cylinder Turbo,Gray,Brown,8-Speed Automatic,Ti
700814378,ZASPAKBN8L7C74209,23200,Alfa Romeo,Stelvio,2020,49356.0,Gasoline,"[{'name': 'Quick Order Package 22S Sport'}, {'name': 'Nero Edizione Sport'}, {'name': 'Active Blind Spot Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,8-Speed Automatic,Ti Sport
709483917,ZARFAMAN3L7626717,23289,Alfa Romeo,Giulia,2020,28156.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,Blue,Black,8-Speed Automatic,Not available
708988817,ZARFAMAN7L7638353,23489,Alfa Romeo,Giulia,2020,23094.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,Red,Unavail,8-Speed Automatic,Not available
708925272,ZARFAMAN0L7631440,23490,Alfa Romeo,Giulia,2020,28954.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,White,Unavail,8-Speed Automatic,Not available
709226634,ZARFAMAN9L7634725,23490,Alfa Romeo,Giulia,2020,13166.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,White,Unavail,8-Speed Automatic,Not available
709483912,ZARFAMAN0L7637643,23989,Alfa Romeo,Giulia,2020,18237.0,Gasoline,[{'name': 'Nero Edizione'}],2 Wheel Drive - Rear,4-Cylinder Turbo,Blue,Unavail,8-Speed Automatic,Not available
709226636,ZARFAMAN9M7639747,23990,Alfa Romeo,Giulia,2021,34564.0,Gasoline,"[{'name': 'Nero Edizione'}, {'name': 'Sun & Sound Package'}, {'name': 'Active Assist 1 Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Unavail,8-Speed Automatic,Sprint
709046398,ZARFAMAN9K7612271,23995,Alfa Romeo,Giulia,2019,11381.0,Gasoline,"[{'name': '8.8"" Nav Radio w/Sirius XM Package'}, {'name': 'Nero Edizione'}, {'name': 'Cold Weather Package'}, {'name': 'Driver Assist Static w/Front Sensors Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Red,Black,8-Speed Automatic,Not available
709520651,ZASPAKBN8K7C49146,23998,Alfa Romeo,Stelvio,2019,52548.0,Gasoline,[{'name': 'Quick Order Package 22X Lusso'}],All Wheel Drive,4-Cylinder Turbo,Gray,Black,8-Speed Automatic,Ti Lusso
709238521,ZASPAKBN2M7D02796,24064,Alfa Romeo,Stelvio,2021,57975.0,Gasoline,[{'name': 'Quick Order Package 22S TI Sport'}],All Wheel Drive,4-Cylinder Turbo,Red,Black,8-Speed Automatic,Ti Sport
705915536,ZASPAKBN0K7C39792,24250,Alfa Romeo,Stelvio,2019,21500.0,Gasoline,"[{'name': 'Quick Order Package 22X Lusso'}, {'name': 'Driver Assist Dynamic Plus Package'}, {'name': 'Driver Assistance Static Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,8-Speed Automatic,Ti Lusso
709452554,ZARFANBN7L7638793,24500,Alfa Romeo,Giulia,2020,56106.0,Gasoline,[{'name': 'Active Blind Spot Package'}],All Wheel Drive,4-Cylinder Turbo,Red,Unavail,8-Speed Automatic,Ti
709383461,ZASPAKAN0L7C92656,24500,Alfa Romeo,Stelvio,2020,51045.0,Gasoline,[{'name': 'Cold Weather Package'}],All Wheel Drive,4-Cylinder Turbo,Blue,Black,8-Speed Automatic,Sport
709289200,ZASPAKAN7M7D00933,24589,Alfa Romeo,Stelvio,2021,24182.0,Gasoline,"[{'name': 'Nero Edizione'}, {'name': 'Sun & Sound Package'}, {'name': 'Cold Weather Package'}, {'name': 'Active Assist 1 Package'}]",All Wheel Drive,4-Cylinder Turbo,Red,Black,8-Speed Automatic,Sprint
