id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
706453202,ZFF99SLA6P0289975,436555,Ferrari,296 GTB,2023,1089.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Gray,Beige,8-Speed Automatic,Not available
702885044,ZFF93LMA1M0267562,438900,Ferrari,F8 Spider,2021,2090.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Blue,Black,7-Speed Automatic,Not available
708588084,ZFF93LMA4P0294615,439900,Ferrari,F8 Spider,2023,47.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,White,7-Speed Automatic,Not available
708001306,ZFF93LMA9M0260715,439900,Ferrari,F8 Spider,2021,6667.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Silver,Unavail,7-Speed Automatic,Not available
707843206,ZFF93LMA7M0261930,439991,Ferrari,F8 Spider,2021,2740.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Yellow,Black,7-Speed Automatic,Not available
694322913,ZFF93LMA3M0262492,439995,Ferrari,F8 Spider,2021,7447.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Unavail,7-Speed Automatic,Not available
694315126,ZFF93LMA7M0262883,439995,Ferrari,F8 Spider,2021,1159.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Yellow,Black,7-Speed Automatic,Not available
704555691,ZFF99SLA0P0293665,444995,Ferrari,296 GTB,2023,1591.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Black,Unavail,8-Speed Automatic,Not available
701535352,ZFF93LMA8N0280360,445900,Ferrari,F8 Spider,2022,3483.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Yellow,Black,7-Speed Automatic,Not available
708233298,ZFF99SLA4N0286747,446688,Ferrari,296 GTB,2022,144.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Blue,Black,8-Speed Automatic,Not available
696455661,ZFF93LMA1M0268257,449000,Ferrari,F8 Spider,2021,765.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Black,7-Speed Automatic,Not available
705851327,ZFF92LLA4N0281784,449900,Ferrari,F8 Tributo,2022,321.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Black,7-Speed Automatic,Not available
696516118,ZFF93LMA0M0268301,449900,Ferrari,F8 Spider,2021,4618.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Unavail,7-Speed Automatic,Not available
709402099,ZFF99SLA7P0293923,449900,Ferrari,296 GTB,2023,638.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Yellow,Black,8-Speed Automatic,Not available
706348278,ZFF99SLA6P0294724,449988,Ferrari,296 GTB,2023,763.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Silver,Unavail,8-Speed Automatic,Not available
709351228,ZFF99SLA5P0292737,449990,Ferrari,296 GTB,2023,410.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Blue,Unavail,8-Speed Automatic,Not available
708094018,ZFF93LMA5M0263739,449996,Ferrari,F8 Spider,2021,2905.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Yellow,Black,7-Speed Automatic,Not available
703610326,ZFF99SLA1P0294436,450000,Ferrari,296 GTB,2023,180.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Red,Black,8-Speed Automatic,Not available
707310369,ZFF99SLA2P0295580,450994,Ferrari,296 GTB,2023,777.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Red,Black,8-Speed Automatic,Not available
701120921,ZFF99SLA4N0287185,454988,Ferrari,296 GTB,2022,214.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,Red,Beige,8-Speed Automatic,Not available
703671455,ZFF99SLA6P0299552,454988,Ferrari,296 GTB,2023,32.0,Hybrid gas/electric,Not available,2 Wheel Drive - Rear,Hybrid,White,Red,8-Speed Automatic,Not available
671245801,ZFF93LMA4N0277004,455000,Ferrari,F8 Spider,2022,951.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Green,White,7-Speed Automatic,Not available
706426095,ZFF93LMA7N0270404,455079,Ferrari,F8 Spider,2022,236.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,White,Red,7-Speed Automatic,Not available
692660362,ZFF93LMA5M0260307,456900,Ferrari,F8 Spider,2021,3864.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,White,Red,7-Speed Automatic,Not available
702437040,ZFF93LMA8M0264092,459888,Ferrari,F8 Spider,2021,2830.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,White,Black,7-Speed Automatic,Not available
