id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
700652886,ZFFGT61AX50143918,327900,Ferrari,575M Maranello,2005,13185.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Gray,Red,Automatic,Superamerica
701198904,ZFF83CLA8K0241941,329885,Ferrari,812 Superfast,2019,13225.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Red,Black,7-Speed Automatic,Not available
703592066,ZFF92LLA5L0258799,332790,Ferrari,F8 Tributo,2020,5555.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Silver,Beige,7-Speed Automatic,Not available
704158843,ZFF02RPA3P0288878,334995,Ferrari,Portofino M,2023,153.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Blue,Black,8-Speed Automatic,Not available
706233675,ZFF92LLA1L0256760,339000,Ferrari,F8 Tributo,2020,17319.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Black,Red,7-Speed Automatic,Not available
703975293,ZFF92LLA8L0254195,339900,Ferrari,F8 Tributo,2020,8289.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Black,7-Speed Automatic,Not available
703291983,ZFFGT61A650144239,339900,Ferrari,575M Maranello,2005,17606.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Black,Red,Automatic,Superamerica
705696649,ZFF92LLA9L0254495,339990,Ferrari,F8 Tributo,2020,12680.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Black,Red,7-Speed Automatic,Not available
690497685,ZFF83CLA6K0242621,339999,Ferrari,812 Superfast,2019,8417.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Silver,Black,7-Speed Automatic,Not available
696370332,ZFF79ALA5J0235849,342990,Ferrari,488 GTB,2018,10519.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,White,Red,7-Speed Automatic,Not available
705671829,ZFF92LLA7L0253474,344995,Ferrari,F8 Tributo,2020,8248.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Black,7-Speed Automatic,Not available
705191638,ZFF92LLA9M0263814,344995,Ferrari,F8 Tributo,2021,3366.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Blue,Brown,7-Speed Automatic,Not available
708127856,ZFF02RPA9N0276697,345189,Ferrari,Portofino M,2022,2163.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Gray,Black,8-Speed Automatic,Not available
702739064,ZFF83CLA1K0239318,349900,Ferrari,812 Superfast,2019,9909.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Silver,Tan,7-Speed Automatic,Not available
661064445,ZFF80AMA2K0238187,349990,Ferrari,488 Spider,2019,3629.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Tan,7-Speed Automatic,Not available
705446730,ZFF02RPA9P0289839,358888,Ferrari,Portofino M,2023,2098.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Unavail,Black,8-Speed Automatic,Not available
699342146,ZFF83CLA7L0256707,358995,Ferrari,812 Superfast,2020,13505.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Silver,Black,7-Speed Automatic,Not available
703888470,ZFF92LLA6M0259980,359000,Ferrari,F8 Tributo,2021,1953.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Beige,7-Speed Automatic,Not available
699456461,ZFF83CLA9K0246582,359985,Ferrari,812 Superfast,2019,8641.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,White,Tan,7-Speed Automatic,Not available
707988292,ZFF83CLA1J0234635,359990,Ferrari,812 Superfast,2018,11927.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Red,Black,7-Speed Automatic,Not available
708697868,ZFF92LLA8L0253323,359990,Ferrari,F8 Tributo,2020,3471.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Black,7-Speed Automatic,Not available
674856430,ZFF92LLA6M0263835,365000,Ferrari,F8 Tributo,2021,6982.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Tan,7-Speed Automatic,Not available
692060261,ZFF92LLA2N0276910,369900,Ferrari,F8 Tributo,2022,1933.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Black,7-Speed Automatic,Not available
704539938,ZFF83CLA9K0247554,369900,Ferrari,812 Superfast,2019,8350.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Red,Tan,7-Speed Automatic,Not available
675717240,ZFF83CLA0K0238547,369990,Ferrari,812 Superfast,2019,5261.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Silver,Black,7-Speed Automatic,Not available
