id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
709941530,ZFFBV55A730130839,85000,Ferrari,575M Maranello,2003,15416.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Silver,Gray,6-Speed Automatic,Not available
709880541,ZFF65LJA2C0182455,89888,Ferrari,California,2012,39735.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Gray,White,7-Speed Automatic,Not available
709918376,ZFF65LHA4A0174067,98995,Ferrari,California,2010,21105.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Gray,Tan,7-Speed Automatic,Not available
703587691,ZFFYT53A730134179,99900,Ferrari,360,2003,15984.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Red,Beige,Not available,Spider
710404889,ZFFYT53A840137710,109900,Ferrari,360,2004,16955.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Black,Beige,6-Speed Automatic,Spider
709985610,ZFFYU51A830130657,129988,Ferrari,360,2003,16768.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Silver,Black,Manual,Modena
710181193,ZFF77XJA8G0215972,130000,Ferrari,California,2016,16654.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Black,Not available,7-Speed Automatic,T
710359000,ZFFEW58A150144082,142995,Ferrari,F430,2005,8451.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Black,Beige,6-Speed Automatic,Coupe
705049942,ZFF77XJA5G0215881,149900,Ferrari,California,2016,4500.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,White,Black,7-Speed Automatic,T
710239618,ZFFEW59A580163107,159995,Ferrari,F430,2008,8263.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Red,Beige,Automatic,Spider
687533364,ZFF73SKA3D0190858,162888,Ferrari,FF,2013,7473.0,Gasoline,Not available,All Wheel Drive,12-Cylinder,Gray,Black,7-Speed Automatic,Not available
687272319,ZFF82YNA8K0245811,179900,Ferrari,GTC4Lusso,2019,15426.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Not available,Not available,7-Speed Automatic,T
694733717,ZFF89FPA3K0238312,199900,Ferrari,Portofino,2019,11873.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Black,Black,7-Speed Automatic,Not available
699683910,ZFF98RNA3M0263516,209888,Ferrari,Roma,2021,15059.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Gray,Tan,8-Speed Automatic,Not available
691925781,ZFF98RNA8M0261129,219900,Ferrari,Roma,2021,12339.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Red,Gray,8-Speed Automatic,Not available
698056913,ZFF89FPA0K0241569,220990,Ferrari,Portofino,2019,5562.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Blue,Beige,7-Speed Automatic,Not available
710013413,ZFF98RNA4M0261242,225995,Ferrari,Roma,2021,3349.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Black,Beige,8-Speed Automatic,Not available
710145556,ZFF98RNA1N0280543,229000,Ferrari,Roma,2022,563.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Blue,Not available,8-Speed Automatic,Not available
708469607,ZFF98RNA3N0275392,229900,Ferrari,Roma,2022,1750.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Yellow,Not available,8-Speed Automatic,Not available
698279524,ZFF67NFA6D0190557,229900,Ferrari,458 Italia,2013,10123.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Red,Beige,7-Speed Automatic,Coupe
710326981,ZFFFC60A180159684,239900,Ferrari,599 GTB Fiorano,2008,2475.0,Gasoline,Not available,2 Wheel Drive - Rear,12-Cylinder,Red,Beige,Automatic,Not available
703610839,ZFF98RNA6N0275953,241775,Ferrari,Roma,2022,5736.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Blue,Unavail,8-Speed Automatic,Not available
710239348,ZFF68NHA2C0188295,249900,Ferrari,458 Spider,2012,9908.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,White,Black,7-Speed Automatic,Not available
702660571,ZFFKW64A990166318,249900,Ferrari,F430,2009,20920.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder,Yellow,Black,6-Speed Automatic,Scuderia
693344524,ZFF98RNA0N0281747,252900,Ferrari,Roma,2022,2654.0,Gasoline,Not available,2 Wheel Drive - Rear,8-Cylinder Turbo,Green,Beige,8-Speed Automatic,Not available
