id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
709791106,ZARFAECN5H7556678,14800,Alfa Romeo,Giulia,2017,93413.0,Gasoline,"[{'name': 'TI 19"" Sport Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Charcoal,Red,8-Speed Automatic,Ti
710251206,ZARFAEBNXH7545936,15998,Alfa Romeo,Giulia,2017,64646.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,White,Black,8-Speed Automatic,Not available
708320304,ZARFAECN8J7579507,16500,Alfa Romeo,Giulia,2018,63800.0,Gasoline,"[{'name': 'Quick Order Package 22U Sport'}, {'name': 'TI Sport Performance Package'}, {'name': 'Driver Assistance Static Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Gray,Red,8-Speed Automatic,Ti Sport
701880374,ZARFAEBN8J7596681,16599,Alfa Romeo,Giulia,2018,60000.0,Gasoline,"[{'name': 'Nero Edizione'}, {'name': '8.8"" Radio W/Siriusxm Pto Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Red,8-Speed Automatic,Not available
691221969,ZASFAKPN2J7B67951,16900,Alfa Romeo,Stelvio,2018,110850.0,Gasoline,"[{'name': 'Quick Order Package 22J Sport'}, {'name': 'Driver Assistance Static w/Front Sensors Package'}, {'name': 'Cold Weather Package'}]",All Wheel Drive,4-Cylinder Turbo,Black,Black,8-Speed Automatic,Sport
704590135,ZASFAKNN8J7C16301,16949,Alfa Romeo,Stelvio,2018,69976.0,Gasoline,"[{'name': 'Quick Order Package 22S TI Sport'}, {'name': 'Driver Assist Dynamic Plus Package'}, {'name': 'Driver Assistance Static Package'}]",All Wheel Drive,4-Cylinder Turbo,Blue,Brown,8-Speed Automatic,Ti Sport
710404220,ZARFAEEN0J7589669,17272,Alfa Romeo,Giulia,2018,91921.0,Gasoline,[{'name': 'Driver Assistance Static Package'}],All Wheel Drive,4-Cylinder Turbo,White,Black,8-Speed Automatic,Ti
709785042,ZASFAKAN8J7B75478,17400,Alfa Romeo,Stelvio,2018,74150.0,Gasoline,"[{'name': 'Cold Weather Package'}, {'name': 'Convenience Package'}]",All Wheel Drive,4-Cylinder Turbo,Red,Black,8-Speed Automatic,Sport
703784515,ZARFAEBN5J7575187,17500,Alfa Romeo,Giulia,2018,66000.0,Gasoline,"[{'name': '8.8"" Nav Radio w/Sirius XM Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Red,Black,8-Speed Automatic,Not available
700205515,ZARFAECN1H7555897,17500,Alfa Romeo,Giulia,2017,78000.0,Gasoline,"[{'name': 'TI 19"" Sport Package'}, {'name': 'Driver Assist Dynamic Plus Package'}, {'name': 'TI Performance Package'}, {'name': 'Leather Package'}, {'name': 'Driver Assistance Static Package'}]",2 Wheel Drive - Rear,4-Cylinder Turbo,Red,Black,8-Speed Automatic,Ti
