id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
709216025,WP0AA2A70JL112841,53991,Porsche,Panamera,2018,42763.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Blue,Black,8-Speed Automatic,4
709622129,WP0EB0914FS170578,53997,Porsche,911,1985,84802.0,Gasoline,Not available,2 Wheel Drive - Rear,6-Cylinder,Red,Black,5-Speed Manual,Carrera
709499009,WP0AA2A74JL114690,53999,Porsche,Panamera,2018,38832.0,Gasoline,Not available,Not available,6-Cylinder Turbo,White,Gray,8-Speed Automatic,Not available
696346239,WP0AA2A98CS106425,54000,Porsche,911,2012,95000.0,Gasoline,Not available,2 Wheel Drive - Rear,6-Cylinder,Black,Black,Not available,Carrera
696637854,WP1AE2AYXKDA51084,54200,Porsche,Cayenne,2019,47400.0,Hybrid gas/electric,Not available,All Wheel Drive,Hybrid,Black,Black,8-Speed Automatic,E-Hybrid
684056986,WP1AA2A53MLB09658,54250,Porsche,Macan,2021,4600.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,Black,Black,7-Speed Automatic,Not available
709246086,WP1AA2A52NLB04503,54800,Porsche,Macan,2022,14101.0,Gasoline,Not available,All Wheel Drive,4-Cylinder Turbo,White,Brown,7-Speed Automatic,Not available
691871743,WP0CA29958S765129,54800,Porsche,911,2008,40450.0,Gasoline,Not available,Not available,6-Cylinder,Black,Black,Not available,Carrera
695831237,WP0CB29926S769830,54895,Porsche,911,2006,73169.0,Gasoline,Not available,All Wheel Drive,6-Cylinder,Blue,Gray,Not available,Carrera 4S
703717049,WP0CA2A80KS211426,54900,Porsche,718 Boxster,2019,11900.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Black,Not available,Not available
691408303,WP1AA2AY3KDA05883,54900,Porsche,Cayenne,2019,31000.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Charcoal,Black,8-Speed Automatic,Not available
694154969,WP1AF2A52HLB61998,54900,Porsche,Macan,2017,32000.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Blue,Black,7-Speed Automatic,Turbo
709334802,WP0CB2A87HS241397,54988,Porsche,718 Boxster,2017,20236.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Not available,Not available,S
697778491,WP0CA2A88JS210281,54995,Porsche,718 Boxster,2018,29939.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,Gray,Red,Not available,Not available
708619912,WP1AC2A27HLA92983,54999,Porsche,Cayenne,2017,45863.0,Gasoline,Not available,All Wheel Drive,8-Cylinder Turbo,Black,Black,8-Speed Automatic,Turbo
708075552,WP0AA2A85JK261308,55000,Porsche,718 Cayman,2018,51500.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,Black,Black,7-Speed Automatic,Not available
695473033,WP0CB29944S676000,55000,Porsche,911,2004,73098.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Gray,Black,Manual,Turbo
685365783,WP1AB2A50LLB36988,55000,Porsche,Macan,2020,23500.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Red,Black,7-Speed Automatic,S
707122376,WP0AA2A86HK270240,55000,Porsche,718 Cayman,2017,18750.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,White,Red,Not available,Not available
709700884,WP1BA2AYXLDA47005,55000,Porsche,Cayenne,2020,40656.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Black,Black,8-Speed Automatic,Not available
696825872,WP0CA29999S740834,55000,Porsche,911,2009,55400.0,Gasoline,Not available,Not available,6-Cylinder,Black,Black,Not available,Carrera
687140599,WP0AA2A84HK270169,55000,Porsche,718 Cayman,2017,13479.0,Gasoline,Not available,2 Wheel Drive - Rear,4-Cylinder Turbo,Blue,Black,Not available,Not available
698932688,WP0AA2A99DS107293,55000,Porsche,911,2013,67500.0,Gasoline,Not available,Not available,6-Cylinder,Brown,Brown,Not available,Coupe
705563661,WP0AA2A90ES106700,55000,Porsche,911,2014,82000.0,Gasoline,Not available,2 Wheel Drive - Rear,6-Cylinder,Gray,Black,7-Speed Automatic,Carrera
692234000,WP0AB299X3S686357,55000,Porsche,911,2003,155200.0,Gasoline,Not available,All Wheel Drive,6-Cylinder Turbo,Black,Black,Not available,Turbo
