id,vin,price,make,model,year,mileage,fueltype,packages,driveType,engine,color_ext,color_int,transmission,trim
709849339,SALME1D49BA343451,25000,Land Rover,Range Rover,2011,38600.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder,White,Gray,6-Speed Automatic,HSE
710119022,SALWR2EF3EA307620,25500,Land Rover,Range Rover Sport,2014,82427.0,Flexible fuel,Not available,4 Wheel Drive,8-Cylinder Supercharged,White,Tan,8-Speed Automatic,Supercharged
709864264,SALWG2PF0GA102097,26000,Land Rover,Range Rover Sport,2016,62879.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Supercharged,White,Black,8-Speed Automatic,SE
710130795,SALGS2EF0GA290285,27000,Land Rover,Range Rover,2016,108500.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,White,Beige,8-Speed Automatic,Supercharged
710236441,SALYL2EXXKA211899,28900,Land Rover,Range Rover Velar,2019,74000.0,Gasoline,Not available,4 Wheel Drive,4-Cylinder Turbo,White,Tan,8-Speed Automatic,R-Dynamic SE
710292617,SALGR2FK0HA362045,32000,Land Rover,Range Rover,2017,85721.0,Diesel,Not available,4 Wheel Drive,6-Cylinder Turbo,White,Black,8-Speed Automatic,Not available
709966071,SALGS2FVXHA339435,32500,Land Rover,Range Rover,2017,74001.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Supercharged,Black,Black,8-Speed Automatic,HSE
709907441,SALGS3EF0GA305048,33999,Land Rover,Range Rover,2016,95728.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,Gray,Brown,8-Speed Automatic,Long Wheelbase Supercharged
709499422,SALWR2RK4JA190941,37950,Land Rover,Range Rover Sport,2018,62000.0,Diesel,Not available,4 Wheel Drive,6-Cylinder Turbo,White,Black,8-Speed Automatic,HSE
710368980,SALGS5FE4HA339271,42900,Land Rover,Range Rover,2017,84000.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,Black,Black,8-Speed Automatic,Long Wheelbase Supercharged
710290637,SALGS3EF4GA256310,44000,Land Rover,Range Rover,2016,28950.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,Blue,Beige,8-Speed Automatic,Long Wheelbase Supercharged
710292312,SALGS2RU6LA570103,44500,Land Rover,Range Rover,2020,69000.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Turbo,Gray,Black,8-Speed Automatic,HSE
710007331,SALWR2RV6KA419261,44500,Land Rover,Range Rover Sport,2019,60039.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Supercharged,Charcoal,Unavail,8-Speed Automatic,HSE
710296617,SALGS2RE8KA562933,52995,Land Rover,Range Rover,2019,60988.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,Black,Black,8-Speed Automatic,Supercharged
710128929,SALGR2RV1KA534029,52999,Land Rover,Range Rover,2019,39296.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Supercharged,Black,Black,8-Speed Automatic,Not available
709907808,SALWR2SE5LA734242,60000,Land Rover,Range Rover Sport,2020,63500.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,White,Black,8-Speed Automatic,HSE Dynamic
709906548,SALWR2SU2NA206801,61500,Land Rover,Range Rover Sport,2022,37000.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Turbo,White,Beige,8-Speed Automatic,HSE Silver Edition
710120701,SALGS2SE1MA434059,69950,Land Rover,Range Rover,2021,65050.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,White,Black,8-Speed Automatic,P525 Westminster Edition
709869328,SALEPERU2N2090177,70950,Land Rover,Defender,2022,16584.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Turbo,Silver,Tan,8-Speed Automatic,110 SE
710234515,SALGS2RE4KA559639,72000,Land Rover,Range Rover,2019,10132.0,Gasoline,Not available,4 Wheel Drive,8-Cylinder Supercharged,Burgundy,Beige,8-Speed Automatic,Supercharged
710216369,SALGS2RU9MA420942,72500,Land Rover,Range Rover,2021,26900.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Turbo,Black,Black,8-Speed Automatic,HSE Westminster Edition
710307535,SALGS2RU1NA465794,81860,Land Rover,Range Rover,2022,10084.0,Gasoline,Not available,4 Wheel Drive,6-Cylinder Turbo,Black,Beige,8-Speed Automatic,HSE Westminster Edition
709867089,SALEVFEU1P2144251,83955,Land Rover,Defender,2023,19210.0,Gasoline,Not available,4 Wheel Drive,Hybrid,White,White,8-Speed Automatic,130 First Edition
710372987,SALKP9E7XPA044356,158000,Land Rover,Range Rover,2023,11000.0,Gasoline,Not available,All Wheel Drive,8-Cylinder Turbo,Black,Black,8-Speed Automatic,SE
710265027,SALK19F43RA202027,170000,Land Rover,Range Rover,2024,4850.0,Hybrid gas/electric,Not available,All Wheel Drive,Hybrid,Gray,Unavail,8-Speed Automatic,Autobiography
